0.0,-5.8508468
1.0137528294529534,-5.80088
2.027505658905907,-5.7509133
3.04125848835886,-5.7009465
4.055011317811814,-5.6521598
5.068764147264767,-5.602193
6.08251697671772,-5.5522262
7.096269806170674,-5.5022595
8.110022635623627,-5.4522927
9.12377546507658,-5.4023259
10.137528294529535,-5.3535392
11.151281123982487,-5.3035725
12.16503395343544,-5.2536057
13.178786782888395,-5.2036389
14.192539612341347,-5.1536721
15.206292441794302,-5.1037054
16.220045271247255,-5.0537386
17.23379810070021,-5.0049519
18.24755093015316,-4.8789734
19.261303759606115,-4.7446332
20.27505658905907,-4.610293
21.28880941851202,-4.4760485
22.302562247964975,-4.3424881
23.31631507741793,-4.2114666
24.33006790687088,-4.0784519
25.343820736323835,-3.9478447
26.35757356577679,-3.818066
27.371326395229744,-3.6882873
28.385079224682695,-3.5584723
29.39883205413565,-3.4267306
30.412584883588604,-3.2968389
31.426337713041555,-3.1665221
32.44009054249451,-3.0362052
33.453843371947464,-2.9058883
34.46759620140042,-2.7755715
35.48134903085337,-2.6442549
36.49510186030632,-2.5139381
37.508854689759275,-2.3836212
38.52260751921223,-2.2533043
39.536360348665184,-2.1229875
40.55011317811814,-1.9926706
41.56386600757109,-1.8623537
42.57761883702404,-1.7310372
43.591371666476995,-1.6007203
44.60512449592995,-1.4704035
45.618877325382904,-1.3400866
46.63263015483586,-1.2097697
47.64638298428881,-1.0794529
48.66013581374176,-0.94813633
49.673888643194715,-0.81781947
50.68764147264767,-0.6875026
51.701394302100624,-0.55718573
52.71514713155358,-0.42686887
53.72889996100653,-0.296552
54.74265279045949,-0.19380323
55.756405619912435,-0.1726548
56.77015844936539,-0.15065789
57.783911278818344,-0.12866099
58.7976641082713,-0.10666408
59.81141693772425,-0.08466718
60.82516976717721,-0.062670276
61.838922596630155,-0.040673371
62.85267542608311,-0.018676467
63.866428255536064,0.0033204368
64.88018108498902,0.024397769
65.89393391444197,0.042856709
66.90768674389493,0.062356204
67.92143957334788,0.080944263
68.93519240280084,0.10453069
69.94894523225379,0.12811711
70.96269806170675,0.15170353
71.97645089115969,0.17528996
72.99020372061264,0.19887638
74.0039565500656,0.21746444
75.01770937951855,0.23668322
76.0314622089715,0.25168111
77.04521503842446,0.266679
78.05896786787741,0.28167689
79.07272069733037,0.29986788
80.08647352678332,0.30986889
81.10022635623628,0.33286566
82.11397918568923,0.35586243
83.12773201514219,0.37885919
84.14148484459514,0.40185596
85.15523767404808,0.43600816
86.16899050350104,0.46800607
87.18274333295399,0.51299974
88.19649616240694,0.55799341
89.2102489918599,0.60298708
90.22400182131285,0.64798076
91.23775465076581,0.68859528
92.25150748021876,0.7225905
93.26526030967172,0.75458637
94.27901313912467,0.78858158
95.29276596857763,0.81954285
96.30651879803058,0.8475389
97.32027162748352,0.87553496
98.33402445693648,0.90353102
99.34777728638943,0.92952773
100.36153011584238,0.95752379
101.37528294529534,0.98551985
102.3890357747483,1.0135159
103.40278860420125,1.0450856
104.4165414336542,1.0820804
105.43029426310716,1.118668
106.44404709256011,1.1766599
107.45779992201307,1.2346517
108.47155275146602,1.2926436
109.48530558091898,1.3506354
110.49905841037192,1.4086273
111.51281123982487,1.4581861
112.52656406927782,1.516178
113.54031689873078,1.5741698
114.55406972818373,1.6321617
115.56782255763669,1.6905363
116.58157538708964,1.7465284
117.5953282165426,1.8025206
118.60908104599555,1.8845042
119.6228338754485,1.9404963
120.63658670490146,1.9964884
121.65033953435442,2.0524805
122.66409236380737,2.1084726
123.67784519326031,2.1644647
124.69159802271326,2.2464484
125.70535085216622,2.2858931
126.71910368161917,2.3088898
127.73285651107213,2.3468966
128.74660934052508,2.407888
129.76036216997804,2.4688795
130.774114999431,2.5178748
131.78786782888395,2.5788662
132.8016206583369,2.6398577
133.81537348778986,2.7008491
134.8291263172428,2.7618405
135.84287914669576,2.8093311
136.85663197614872,2.8313303
137.87038480560167,2.8653255
138.88413763505463,2.8993207
139.89789046450758,2.9364676
140.91164329396054,2.9784617
141.9253961234135,3.0204558
142.93914895286642,3.0624498
143.95290178231937,3.0844504
144.96665461177233,3.1264445
145.98040744122528,3.1609593
146.99416027067824,3.1879555
148.0079131001312,3.2149517
149.02166592958415,3.2419479
150.0354187590371,3.2489507
151.04917158849005,3.2759469
152.062924417943,3.3025502
153.07667724739596,3.3285465
154.09043007684892,3.3545429
155.10418290630187,3.3805392
156.11793573575483,3.3910223
157.13168856520778,3.4240176
158.14544139466074,3.457013
159.1591942241137,3.4900083
160.17294705356665,3.5230037
161.1866998830196,3.555999
162.20045271247255,3.5700006
163.2142055419255,3.602996
164.22795837137846,3.6359913
165.24171120083142,3.6689867
166.25546403028437,3.6990072
167.26921685973733,3.7260034
168.28296968919028,3.7529996
169.2967225186432,3.761002
170.31047534809616,3.7879982
171.32422817754912,3.8149944
172.33798100700207,3.8419906
173.35173383645503,3.8689868
174.36548666590798,3.895983
175.37923949536093,3.9045076
176.3929923248139,3.9312974
177.40674515426684,3.9582936
178.4204979837198,3.9852898
179.43425081317275,4.012286
180.4480036426257,4.0392822
181.46175647207866,4.0503335
182.47550930153162,4.0773297
183.48926213098457,4.1043259
184.50301496043753,4.1313221
185.51676778989048,4.1583183
186.53052061934343,4.1863005
187.5442734487964,4.1993514
188.55802627824934,4.2291401
189.5717791077023,4.2601357
190.58553193715525,4.2911314
191.5992847666082,4.322127
192.61303759606116,4.3531226
193.62679042551412,4.3841183
194.64054325496704,4.3971759
195.65429608442,4.4281715
196.66804891387295,4.4591671
197.6818017433259,4.4901628
198.69555457277886,4.5211584
